"run_name";"station_code";"year";"ISOcode";"cao2_scenario";"lon";"lat";"NO2_sherpa";"f_calib2cams_no2";"NO2_LR";"NOx_A_PublicPower";"NOx_B_Industry";"NOx_C_OtherStationaryComb";"NOx_F_RoadTransport";"NOx_G_Shipping";"NOx_H_Aviation";"NOx_I_Offroad";"NOx_J_Waste";"NOx_K_AgriLivestock";"NOx_L_AgriOther";"NOx_NONEURO7_2cc";"NOx_PCAR7_2cc";"NOx_DCAR7_2cc";"NOx_PLDV7_2cc";"NOx_DLDV7_2cc";"NOx_DHDVVII_2cc";"NOx_2030_kton";"NOx_CAO2_kton";"fNOx_2030_NotEuro7";"fNOx_2030_PCAR7";"fNOx_2030_DCAR7";"fNOx_2030_PLDV7";"fNOx_2030_DLDV7";"fNOx_2030_DHDVVII";"fNOx_NotEuro7";"fNOx_PCAR7";"fNOx_DCAR7";"fNOx_PLDV7";"fNOx_DLDV7";"fNOx_DHDVVII";"Longitude";"Latitude";"station_type";"station_area";"NO2_obs_ugm3";"data_coverage";"NOx_base";"NO2_base";"abs_bias_2018";"rel_bias_2018";"NO2_base_corrabs";"NO2_base_corrrel";"NOx_CAO2_kton_2018";"sum_euro7_fractions";"NOx_NonTraffic";"NOx_Traffic";"NOx_run";"NO2_wo_corr";"NO2_corr_rel"
"Baseline_2035";"AT0ENK1";2035;"AT";"Baseline";13.6709;48.3916;2.61023419096611;1.74205435936214;4.54716985132863;0.81464575515044;1.40553926705012;0.550561429362271;0.919215445924649;0.195774475485348;0.0330007479434664;0.255894806583282;0.00473523064585807;0;0.630057134298333;0.0518612821300675;0.000638256606180221;0.00378487259149551;4.39659424955607e-06;0.00108197168447077;0.00340593652799726;21.6019839770329;10.1217763694097;0.835084011336078;0.0148408742768938;0.0556721344358611;0.000146200157062922;0.0168983476361547;0.0773584321579496;0.524682804763378;0.0461093130856719;0.151217485580848;0.000350253737309803;0.0590364276754454;0.218603715157347;13.6709;48.3916;"Background";"Rural";NA;NA;4.83672394809347;4.57056632224793;0.681197778673473;1.06113783689405;3.88936854357446;4.30723150502859;76.3275355502192;1;3.89020884651912;0.946515101574351;4.83672394809347;4.57056632224793;4.30723150502858
"Baseline_2035";"AT0ILL1";2035;"AT";"Baseline";16.7664;47.7703;1.61143588078029;2.08372920878416;3.35779601286473;0.62267911250507;1.20753167016063;0.454265532401326;0.601134253687517;0.122671354314979;0.16155801754578;0.185276825862986;0.00696131577280706;0;0.0957426979745382;0.000709213431332067;5.28735108673573e-06;5.89319970458746e-05;2.62855564869824e-07;2.33181635849178e-05;-1.17945019155741e-05;21.6019839770329;10.1217763694097;0.835084011336078;0.0148408742768938;0.0556721344358611;0.000146200157062922;0.0168983476361547;0.0773584321579496;0.524682804763378;0.0461093130856719;0.151217485580848;0.000350253737309803;0.0590364276754454;0.218603715157347;16.7664;47.7703;"Background";"Rural";NA;NA;3.45813511813017;3.35807994393777;-0.681882378607815;0.917507575779359;4.03996232254559;3.66000241587686;76.3275355502192;1;2.85668652653812;0.601448591592058;3.45813511813017;3.35807994393777;3.66000241587686
"Baseline_2035";"AT0KLH1";2035;"AT";"Baseline";15.9563;46.7672;1.50989176789025;1.94807908109347;2.94138856774224;0.478135319614973;0.773800766697225;0.489617341039687;0.717013262919204;0.163491602197969;0.0259346848274725;0.226931650023881;0.0103283757035155;1.29120792259176e-06;0.115740263097759;-0.280228244397724;-0.00234050769358873;-0.0150042567402124;-1.56768528540852e-05;-0.00508254487067461;-0.0113957729190588;21.6019839770329;10.1217763694097;0.835084011336078;0.0148408742768938;0.0556721344358611;0.000146200157062922;0.0168983476361547;0.0773584321579496;0.524682804763378;0.0461093130856719;0.151217485580848;0.000350253737309803;0.0590364276754454;0.218603715157347;15.9563;46.7672;"Background";"Rural";NA;NA;2.87256727481069;2.82294583101022;0.180568114399526;1.02463748320365;2.6423777166107;2.75506789209386;76.3275355502192;1;2.2839812944104;0.588585980400283;2.87256727481069;2.82294583101022;2.75506789209385
"Baseline_2035";"AT0PIL1";2035;"AT";"Baseline";15.936;48.7212;1.56346906500896;2.15867614671012;3.37502337675401;0.617695482642422;0.937338473786151;0.406064622345514;0.764614783356106;0.11199725513155;0.0476340652731919;0.252089406738556;0.00551797890147728;0;0.333948063463212;-0.0905715965300544;-0.00111256900709122;-0.00653440691530704;-8.25751794764074e-06;-0.00185334158595651;-0.00601963233202696;21.6019839770329;10.1217763694097;0.835084011336078;0.0148408742768938;0.0556721344358611;0.000146200157062922;0.0168983476361547;0.0773584321579496;0.524682804763378;0.0461093130856719;0.151217485580848;0.000350253737309803;0.0590364276754454;0.218603715157347;15.936;48.7212;"Background";"Rural";NA;NA;3.42928676903093;3.33200748072115;-0.315382953998843;0.961533973167601;3.64739043471999;3.46530395566207;76.3275355502192;1;2.71228534828207;0.717001420748857;3.42928676903093;3.33200748072115;3.46530395566206
"Baseline_2035";"AT0SON1";2035;"AT";"Baseline";12.9583;47.0542;0.195467821873942;4.93980309759237;0.965572551972534;0.160416614786327;0.283055972050374;0.108364947640258;0.210199785477963;0.110592619441815;0.0147713327390053;0.0301296371034888;0.00239637428503705;1.7000775997885e-07;0.0456450984405075;0;0;0;0;0;0;21.6019839770329;10.1217763694097;0.835084011336078;0.0148408742768938;0.0556721344358611;0.000146200157062922;0.0168983476361547;0.0773584321579496;0.524682804763378;0.0461093130856719;0.151217485580848;0.000350253737309803;0.0590364276754454;0.218603715157347;12.9583;47.0542;"Background";"Rural";NA;NA;0.965572551972536;0.965572551972536;1.98842044830321;4.68226008945039;-1.02284789633068;0.20621933287048;76.3275355502192;1;0.755372766494573;0.210199785477963;0.965572551972536;0.965572551972536;0.20621933287048
"Baseline_2035";"AT0VOR1";2035;"AT";"Baseline";12.9746;46.6776;1.25576162266346;0.919769496647938;1.15501123558697;0.159412042833181;0.337732389610049;0.110028555471608;0.331220121630284;0.137658708561136;0.0114545858083482;0.0312727268036266;0.00306160124364548;1.06500300549856e-06;0.0331694386220872;-0.0919975983060795;-0.00111162126995623;-0.00660688243806362;-8.25564893602859e-06;-0.00190030410885811;-0.00589070655405521;21.6019839770329;10.1217763694097;0.835084011336078;0.0148408742768938;0.0556721344358611;0.000146200157062922;0.0168983476361547;0.0773584321579496;0.524682804763378;0.0461093130856719;0.151217485580848;0.000350253737309803;0.0590364276754454;0.218603715157347;12.9746;46.6776;"Background";"Rural";NA;NA;1.10698103939516;1.10698103939516;0.549901260535619;1.22245196623609;0.557079778859537;0.905541542710697;76.3275355502192;1;0.823791113956687;0.283189925438468;1.10698103939516;1.10698103939516;0.905541542710698
"Baseline_2035";"AT0ZOE2";2035;"AT";"Baseline";14.4409;47.8383;1.09201235546492;1.99372971022828;2.17717747702677;0.384308929015829;0.798309180455757;0.202227223207506;0.39549964195563;0.0983611956649574;0.0137398168256531;0.0848704216965972;0.00249833835061549;0;0.204118197781114;0;0;0;0;0;0;21.6019839770329;10.1217763694097;0.835084011336078;0.0148408742768938;0.0556721344358611;0.000146200157062922;0.0168983476361547;0.0773584321579496;0.524682804763378;0.0461093130856719;0.151217485580848;0.000350253737309803;0.0590364276754454;0.218603715157347;14.4409;47.8383;"Background";"Rural";NA;NA;2.18393294495366;2.17717747702677;1.60729296493531;1.44071646968339;0.569884512091457;1.51117691984546;76.3275355502192;1;1.78843330299803;0.39549964195563;2.18393294495366;2.17717747702677;1.51117691984546
"Baseline_2035";"AT10001";2035;"AT";"Baseline";16.5262;47.8401;2.97950244520364;1.51346826175765;4.50938238664503;0.993846390970622;1.76568802320941;0.528769172254541;0.762341931184158;0.108203438264707;0.282901742190775;0.237741392012835;0.00518871231289893;0;0.0807110080038633;0.729467800164116;0.0112132076174021;0.0517400614917278;7.90715566836298e-05;0.0108819380402565;0.0615962892770767;21.6019839770329;10.1217763694097;0.835084011336078;0.0148408742768938;0.0556721344358611;0.000146200157062922;0.0168983476361547;0.0773584321579496;0.524682804763378;0.0461093130856719;0.151217485580848;0.000350253737309803;0.0590364276754454;0.218603715157347;16.5262;47.8401;"Background";"Suburban";NA;NA;5.16177701562488;4.84731951019408;-4.75886385926394;0.720527140047925;9.60618336945802;6.72746277103687;76.3275355502192;1;4.00304987921965;1.15872713640523;5.16177701562488;4.84731951019408;6.72746277103686
"Baseline_2035";"AT10002";2035;"AT";"Baseline";16.2079;47.3399;1.25325996277622;2.19201458439737;2.74716411644679;0.462488169337203;0.858673638980303;0.438850472143827;0.571842459529076;0.12224464512859;0.0498285851826833;0.186423136611976;0.00679735444334719;7.84226381528271e-08;0.0935968427652959;-0.160457187847243;-0.00180151150561869;-0.0116478251293302;-1.32478144223569e-05;-0.00354447076097131;-0.0106088919565082;21.6019839770329;10.1217763694097;0.835084011336078;0.0148408742768938;0.0556721344358611;0.000146200157062922;0.0168983476361547;0.0773584321579496;0.524682804763378;0.0461093130856719;0.151217485580848;0.000350253737309803;0.0590364276754454;0.218603715157347;16.2079;47.3399;"Background";"Rural";NA;NA;2.70619682956263;2.66859246533149;-1.45703328551268;0.818619035788288;4.12562575084417;3.2598710128476;76.3275355502192;1;2.21890292301586;0.487293906546762;2.70619682956263;2.66859246533149;3.2598710128476
"Baseline_2035";"AT10003";2035;"AT";"Baseline";17.0703;48.1092;5.59927710635309;1.1019559493106;6.17015671918442;1.73006073043367;2.66588653970732;0.650974525263291;1.04321765276313;0.299097377074497;0.0890576834272826;0.217111912135263;0.00529369777020225;0;0.0703056847820845;-1.52615549838993;-0.00547544658184052;-0.0805805027484894;-4.70641971332952e-05;-0.0222583245486021;-0.0323219299316406;21.6019839770329;10.1217763694097;0.835084011336078;0.0148408742768938;0.0556721344358611;0.000146200157062922;0.0168983476361547;0.0773584321579496;0.524682804763378;0.0461093130856719;0.151217485580848;0.000350253737309803;0.0590364276754454;0.218603715157347;17.0703;48.1092;"Background";"Suburban";NA;NA;6.13190228957094;5.65391339365048;-5.76327255527476;0.595218952431889;11.4171859489252;9.49887998450025;76.3275355502192;1;5.72778815059361;0.404114138977329;6.13190228957094;5.65391339365048;9.49887998450026
